Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,customer_key,travel_key,flight_key,date_key,airline_Key
2,2,2,3,4,2,3,4,1,4,4,1,4,4,7,0.0,neutral or dissatisfied,88,4,3794,338,2
3,4,3,3,1,3,1,1,5,2,4,4,4,1,0,0.0,neutral or dissatisfied,11,3,1772,641,6
2,5,3,5,2,3,4,3,3,2,3,4,3,3,28,18.0,neutral or dissatisfied,132,5,422,473,2
4,2,4,4,4,4,4,4,4,4,3,5,5,4,0,0.0,satisfied,64,4,1445,151,4
2,2,2,2,5,5,5,5,3,4,4,5,4,5,36,28.0,satisfied,43,2,1210,415,4
4,4,4,1,4,5,4,5,5,4,5,4,5,5,0,0.0,neutral or dissatisfied,61,3,2412,298,4
3,3,3,4,4,3,4,4,4,5,5,5,5,4,12,0.0,neutral or dissatisfied,133,2,3679,611,1
4,0,4,1,5,5,4,4,4,4,4,3,4,3,13,32.0,neutral or dissatisfied,93,6,2426,263,2
2,2,2,2,5,5,5,5,5,5,5,4,5,4,1,0.0,satisfied,45,2,3595,144,1
4,2,3,3,4,4,4,4,1,2,3,1,3,4,23,6.0,neutral or dissatisfied,33,4,580,346,1
2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied,118,2,891,624,1
2,2,5,2,1,2,1,5,5,5,3,3,5,3,6,6.0,satisfied,30,2,722,572,2
4,0,5,3,4,5,4,4,4,2,5,4,4,4,0,13.0,satisfied,88,2,3268,2,6
4,3,3,3,2,5,1,5,5,4,5,3,5,1,0,16.0,satisfied,134,4,881,304,5
1,1,1,1,5,5,5,3,3,3,3,5,3,3,0,0.0,satisfied,114,2,1122,254,3
2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0.0,neutral or dissatisfied,108,3,2653,652,2
3,1,1,1,2,2,2,3,3,3,3,2,3,2,15,15.0,neutral or dissatisfied,51,2,2008,453,2
3,5,3,4,5,3,1,5,5,5,4,3,5,5,0,0.0,neutral or dissatisfied,80,3,2070,37,4
4,1,4,3,5,4,5,5,4,5,3,4,3,5,45,33.0,neutral or dissatisfied,102,3,1474,160,3
0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41.0,satisfied,107,2,3244,9,4
1,1,1,1,5,4,5,5,5,5,4,5,5,5,7,0.0,satisfied,62,2,383,233,5
5,1,4,1,3,3,3,5,5,5,5,3,5,1,0,0.0,satisfied,110,4,2182,99,6
3,3,3,3,4,4,4,4,3,5,5,4,5,4,209,191.0,satisfied,35,2,1450,659,1
2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,2.0,satisfied,6,2,3097,208,4
4,2,2,2,4,4,3,4,4,4,4,3,4,2,60,37.0,neutral or dissatisfied,17,2,2551,131,5
3,0,3,5,3,3,3,1,1,3,2,3,3,3,0,1.0,neutral or dissatisfied,4,3,3257,404,3
3,5,3,4,3,3,3,5,5,4,1,3,4,3,149,138.0,neutral or dissatisfied,94,4,3157,152,1
2,4,2,3,4,2,4,4,5,3,5,3,4,4,26,13.0,neutral or dissatisfied,63,3,1591,54,5
1,4,4,4,3,3,4,1,1,1,1,4,1,2,12,4.0,neutral or dissatisfied,49,4,1787,120,4
2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,53.0,neutral or dissatisfied,43,2,144,673,5
2,5,2,3,3,2,3,3,4,2,1,5,5,3,24,14.0,neutral or dissatisfied,98,1,1887,628,5
5,5,5,4,4,5,4,4,4,4,5,3,4,4,11,0.0,satisfied,135,2,1703,587,1
1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7.0,neutral or dissatisfied,49,3,1436,625,2
4,2,2,2,4,4,4,4,3,4,3,3,4,4,15,22.0,neutral or dissatisfied,47,4,224,420,5
2,4,1,4,2,2,2,2,1,2,4,4,3,2,5,0.0,neutral or dissatisfied,97,5,220,422,1
3,1,3,3,3,4,4,2,4,4,3,4,1,4,59,57.0,neutral or dissatisfied,93,3,179,104,6
4,4,4,3,4,4,2,4,3,4,4,4,4,4,0,7.0,satisfied,55,2,1655,254,6
4,3,4,4,1,4,1,1,4,5,3,1,4,1,35,28.0,neutral or dissatisfied,71,5,433,227,1
4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,0.0,satisfied,59,2,265,112,3
2,2,2,2,5,5,5,5,5,5,5,5,5,3,62,65.0,satisfied,26,2,954,510,3
3,3,3,3,3,4,4,4,4,4,4,3,4,3,23,4.0,satisfied,74,2,429,473,2
2,5,5,5,2,2,1,2,3,4,4,4,4,2,21,44.0,neutral or dissatisfied,119,5,3734,99,4
4,4,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0,satisfied,65,3,2464,153,5
4,5,5,5,4,4,4,4,2,1,2,2,3,4,3,0.0,satisfied,89,4,3525,338,5
3,3,2,3,4,3,3,4,4,3,4,3,4,5,10,0.0,satisfied,15,2,2775,706,1
2,2,2,2,3,5,5,4,4,4,4,4,4,3,8,0.0,satisfied,64,2,2245,163,1
3,4,3,3,5,3,2,5,4,2,3,1,4,5,0,0.0,neutral or dissatisfied,102,3,1578,720,1
4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,16,2,3125,681,6
3,5,3,3,4,5,5,1,1,3,1,2,1,5,91,76.0,neutral or dissatisfied,104,3,480,161,3
3,3,2,2,2,2,2,2,1,5,3,1,3,2,113,107.0,neutral or dissatisfied,136,4,3515,580,6
2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,12.0,neutral or dissatisfied,137,2,1354,398,6
4,5,5,5,4,4,4,4,3,5,4,1,2,4,0,0.0,satisfied,127,4,3323,277,1
2,2,2,2,4,4,4,4,3,4,5,3,4,4,28,11.0,satisfied,77,2,890,504,2
0,1,1,1,2,2,2,2,5,3,5,3,4,2,38,28.0,satisfied,137,2,925,392,1
1,1,1,5,4,1,2,4,2,4,5,5,2,4,0,0.0,neutral or dissatisfied,138,2,2171,135,4
5,5,5,5,5,5,4,4,4,4,4,4,4,3,83,92.0,satisfied,116,2,1903,195,6
5,5,5,5,5,5,5,3,4,4,4,5,3,5,15,32.0,satisfied,7,2,1411,401,1
5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied,60,2,1363,640,5
2,5,2,3,2,2,2,2,5,5,4,5,4,2,0,0.0,neutral or dissatisfied,122,1,778,33,5
3,3,3,3,5,4,5,5,4,3,4,3,5,5,0,0.0,satisfied,62,2,2396,688,1
3,2,3,3,1,3,1,1,4,5,4,3,3,1,0,0.0,neutral or dissatisfied,88,4,29,460,5
4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0,satisfied,32,2,3023,470,1
1,4,0,3,1,0,1,1,3,1,3,3,4,1,0,0.0,neutral or dissatisfied,66,3,35,375,6
5,0,5,1,2,5,2,2,5,4,5,3,4,2,0,0.0,satisfied,139,2,3590,22,1
3,2,4,4,3,4,4,3,3,3,3,1,3,3,0,8.0,neutral or dissatisfied,7,2,1420,670,6
5,5,5,5,5,5,4,5,5,5,5,4,5,3,4,2.0,satisfied,7,2,2671,38,3
2,2,2,2,5,2,2,5,4,5,3,2,3,5,0,0.0,neutral or dissatisfied,83,3,3366,230,6
2,1,2,3,1,2,1,1,4,1,3,1,4,1,16,12.0,neutral or dissatisfied,44,3,589,365,3
1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0.0,satisfied,47,2,3421,563,5
2,4,2,3,2,2,2,2,1,5,4,4,4,2,15,7.0,neutral or dissatisfied,1,3,3219,438,5
2,5,2,3,5,2,5,5,3,3,5,5,4,5,8,16.0,neutral or dissatisfied,140,3,3139,283,2
3,3,3,3,3,4,5,4,4,4,4,4,4,5,18,0.0,satisfied,114,2,904,27,6
3,0,3,1,5,3,5,5,3,5,4,5,3,5,0,0.0,neutral or dissatisfied,105,4,2568,226,6
2,4,4,4,2,2,2,2,4,5,3,4,3,2,0,0.0,neutral or dissatisfied,58,2,2170,277,2
2,4,2,2,4,2,4,4,4,3,4,3,5,4,0,0.0,neutral or dissatisfied,141,3,340,609,1
5,5,5,5,5,5,3,5,5,5,5,2,5,3,0,0.0,satisfied,100,2,175,284,2
3,5,3,1,1,3,1,1,3,2,3,4,5,1,0,0.0,neutral or dissatisfied,142,1,1924,481,4
5,3,5,4,1,5,1,1,5,2,4,4,4,1,0,0.0,satisfied,9,2,1715,453,3
4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11.0,neutral or dissatisfied,98,3,597,659,6
1,5,5,5,1,1,4,1,2,3,4,3,3,1,0,13.0,neutral or dissatisfied,3,4,451,516,5
4,4,4,4,5,4,5,5,4,1,4,3,3,5,0,1.0,neutral or dissatisfied,107,4,557,547,2
2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied,132,2,1160,192,4
2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8.0,satisfied,56,4,3088,49,2
4,5,4,3,3,4,1,3,5,3,4,4,4,3,0,0.0,neutral or dissatisfied,48,3,1357,512,5
4,2,2,2,4,4,4,1,5,3,3,4,2,4,176,164.0,neutral or dissatisfied,58,2,3267,17,2
1,1,1,2,5,1,5,5,1,3,3,4,2,5,38,28.0,neutral or dissatisfied,94,4,3568,172,3
3,4,3,3,1,3,3,1,1,5,3,2,4,1,0,0.0,neutral or dissatisfied,143,2,2057,220,6
2,2,2,3,5,2,5,5,5,4,5,3,4,5,0,0.0,neutral or dissatisfied,144,2,2382,158,2
4,4,2,1,5,4,4,3,3,2,2,4,3,5,0,0.0,neutral or dissatisfied,145,6,3405,477,4
0,0,1,1,5,1,5,5,4,2,4,2,1,5,0,0.0,satisfied,22,4,1017,46,6
2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied,60,2,2375,373,2
5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,5.0,satisfied,16,2,2063,518,5
1,1,1,1,4,5,5,5,5,5,5,4,5,4,19,5.0,satisfied,23,2,839,99,2
3,3,3,3,5,3,5,3,3,3,3,3,3,5,46,24.0,satisfied,41,2,1638,37,4
1,2,1,4,3,3,3,4,4,1,4,1,4,4,0,0.0,neutral or dissatisfied,110,3,226,280,2
2,2,2,2,3,3,5,5,5,4,5,3,5,3,13,0.0,satisfied,87,2,3497,349,1
1,1,1,4,4,1,2,4,4,1,4,2,3,4,39,34.0,neutral or dissatisfied,146,5,1814,497,5
4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,6.0,satisfied,64,2,3480,302,1
2,2,2,2,4,4,5,2,2,2,2,5,2,4,0,3.0,satisfied,57,2,2161,181,6
5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9.0,satisfied,38,4,2021,607,1
2,1,1,1,2,2,2,2,2,2,3,2,4,2,0,0.0,neutral or dissatisfied,47,2,1452,99,6
2,3,2,3,4,3,4,1,1,2,1,2,1,1,0,32.0,neutral or dissatisfied,100,3,2049,700,6
5,5,4,2,4,4,4,4,5,4,5,5,5,4,22,22.0,satisfied,18,3,2314,116,5
1,1,0,3,5,0,5,5,2,2,2,2,2,5,0,8.0,neutral or dissatisfied,112,4,1515,191,5
3,1,3,4,3,3,3,3,1,4,4,1,3,3,0,0.0,neutral or dissatisfied,118,3,1232,253,4
0,4,0,4,5,0,5,5,5,1,2,4,3,5,9,5.0,satisfied,39,4,1646,161,4
2,2,2,2,4,4,4,4,5,3,4,4,4,4,7,2.0,satisfied,27,2,1736,256,4
3,3,3,3,5,5,5,3,3,3,3,5,3,5,0,0.0,satisfied,145,2,3000,323,1
4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,5.0,satisfied,12,4,3441,128,6
3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,93,2,306,18,2
0,5,0,3,5,0,5,5,4,4,5,5,5,5,0,0.0,satisfied,96,3,2060,566,3
5,5,4,5,5,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,61,2,3417,570,2
3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,41,2,3537,323,3
5,5,5,5,2,4,2,4,4,4,4,4,4,3,0,6.0,satisfied,23,2,1724,686,3
3,3,3,3,2,5,4,3,3,4,3,3,3,5,0,0.0,satisfied,109,2,1690,626,3
1,1,1,1,5,4,5,5,5,5,4,5,5,5,0,0.0,satisfied,110,2,1518,288,3
2,5,2,2,4,2,4,4,2,5,3,1,4,4,0,5.0,neutral or dissatisfied,147,3,1392,663,5
1,1,1,1,3,4,4,4,4,4,4,3,4,3,1,0.0,satisfied,61,2,2985,639,4
2,2,2,2,3,4,5,4,4,4,4,5,4,4,22,21.0,satisfied,113,2,420,155,5
5,3,5,3,5,5,5,5,5,1,5,3,5,5,0,0.0,satisfied,118,5,2937,490,1
4,2,2,2,4,4,4,4,2,5,5,5,3,4,0,0.0,satisfied,50,4,2219,386,5
1,1,1,1,2,2,1,2,1,2,2,4,2,2,5,7.0,neutral or dissatisfied,62,2,134,104,4
1,5,0,4,5,0,5,5,3,3,4,4,4,5,0,0.0,neutral or dissatisfied,82,3,2031,393,2
4,4,4,4,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied,59,2,3013,246,4
2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62.0,neutral or dissatisfied,75,2,1451,176,2
1,4,1,3,1,1,1,1,4,4,4,4,3,1,0,0.0,neutral or dissatisfied,148,3,3097,39,1
2,2,2,5,5,2,2,5,4,3,4,4,4,5,53,52.0,neutral or dissatisfied,94,2,1554,477,3
3,3,3,3,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,59,2,3262,682,6
2,2,2,4,1,2,1,1,1,4,4,1,4,1,20,15.0,neutral or dissatisfied,11,3,1165,538,5
4,4,4,4,4,4,4,4,3,2,5,4,5,4,0,0.0,satisfied,58,2,3627,408,6
2,2,2,2,5,1,5,4,4,4,4,4,4,3,0,0.0,satisfied,149,2,1870,525,3
1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,4.0,satisfied,56,2,1820,506,1
3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied,20,2,2706,36,1
5,5,5,5,2,4,5,4,4,4,4,3,4,5,54,40.0,satisfied,30,2,3387,685,2
4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0.0,satisfied,77,2,3516,20,2
2,4,2,5,4,2,4,4,3,1,4,1,2,4,0,0.0,neutral or dissatisfied,73,3,1343,321,6
1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49.0,neutral or dissatisfied,74,3,1465,512,1
2,1,2,4,2,2,2,2,2,4,4,3,3,2,0,3.0,neutral or dissatisfied,123,3,3164,400,4
1,4,1,4,4,1,4,4,5,3,3,5,5,4,0,7.0,neutral or dissatisfied,150,3,2227,654,3
2,1,3,1,1,3,3,3,3,3,2,2,3,2,0,0.0,neutral or dissatisfied,75,2,1080,471,5
2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied,43,3,1179,143,1
1,1,1,3,5,2,2,3,3,1,3,3,3,3,1,4.0,neutral or dissatisfied,110,3,1696,92,5
1,1,1,1,5,5,5,5,4,2,5,1,5,5,0,0.0,satisfied,90,2,111,354,1
2,5,2,3,1,2,1,1,5,4,4,3,1,1,1,0.0,neutral or dissatisfied,101,3,2185,727,2
2,5,2,2,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,20,2,2280,51,2
3,5,3,2,4,3,4,4,3,5,4,3,5,4,3,0.0,neutral or dissatisfied,151,3,3040,665,1
5,5,4,5,5,5,5,5,5,2,1,3,2,5,18,55.0,satisfied,42,2,468,698,5
4,2,2,2,5,5,3,4,4,4,4,2,4,5,0,1.0,satisfied,56,5,2780,575,3
3,3,3,3,3,2,2,1,2,3,3,2,1,2,199,185.0,neutral or dissatisfied,2,4,2529,190,1
2,2,2,3,1,2,1,1,4,2,4,4,5,1,56,63.0,neutral or dissatisfied,58,3,3140,125,1
4,4,4,4,3,5,5,2,2,2,2,5,2,4,0,0.0,satisfied,30,2,814,150,4
2,2,2,2,4,3,3,2,2,2,2,1,2,4,3,0.0,neutral or dissatisfied,52,4,1273,314,1
4,4,4,4,2,3,3,5,5,5,5,4,5,3,93,77.0,satisfied,65,2,994,570,6
0,3,0,3,4,3,4,4,4,5,5,5,5,4,0,0.0,satisfied,19,4,2032,342,2
2,4,3,1,1,3,1,1,3,2,4,4,5,1,70,89.0,neutral or dissatisfied,137,3,323,305,4
3,5,3,3,2,4,4,5,5,5,5,5,5,5,0,23.0,satisfied,17,2,2970,692,4
5,5,5,5,1,1,3,4,4,4,4,5,4,5,0,0.0,satisfied,40,2,904,682,2
1,1,1,3,3,1,3,3,5,5,5,3,5,3,3,0.0,neutral or dissatisfied,53,2,1542,54,2
2,2,2,3,3,2,3,3,3,5,5,5,4,3,0,0.0,satisfied,54,4,2000,444,6
5,4,5,5,2,4,4,4,4,4,4,4,4,4,80,86.0,satisfied,78,2,1816,613,2
1,2,2,2,5,2,2,1,1,1,1,1,1,4,12,5.0,neutral or dissatisfied,108,2,3504,264,5
3,5,3,1,5,3,5,5,4,4,5,3,5,5,0,2.0,neutral or dissatisfied,39,2,3559,53,6
4,2,2,2,4,3,4,4,4,4,4,1,4,3,0,5.0,neutral or dissatisfied,117,2,2654,572,4
1,5,1,3,1,1,1,1,5,2,5,3,5,1,0,0.0,neutral or dissatisfied,152,1,2477,620,3
0,0,0,3,3,0,1,3,4,2,4,5,4,3,96,91.0,satisfied,88,2,3341,5,3
5,5,5,5,3,4,5,4,4,3,4,5,4,3,0,0.0,satisfied,97,2,3781,103,6
2,2,2,2,4,3,4,5,5,5,5,4,5,5,0,0.0,satisfied,35,2,3609,196,5
3,3,5,3,4,4,4,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied,153,2,148,350,3
3,3,3,3,5,2,5,4,4,3,4,1,4,5,57,52.0,neutral or dissatisfied,104,3,1142,47,4
2,2,2,3,3,2,4,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied,122,3,850,656,2
3,2,3,3,2,3,5,2,2,4,3,3,2,2,0,0.0,neutral or dissatisfied,154,1,367,269,4
4,3,3,3,4,4,4,4,4,5,2,1,3,4,0,0.0,satisfied,13,5,2898,370,6
3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0.0,satisfied,59,2,1090,636,5
4,4,4,4,1,3,3,2,2,2,4,1,2,2,95,100.0,neutral or dissatisfied,8,2,2039,106,5
3,3,3,3,4,4,3,4,4,4,4,1,4,1,0,0.0,satisfied,26,2,2861,670,1
1,1,1,1,5,5,5,5,4,4,2,3,3,5,0,0.0,satisfied,69,2,3442,659,5
3,2,3,3,5,3,5,5,4,4,2,4,3,5,11,6.0,neutral or dissatisfied,144,4,175,657,5
5,5,5,5,2,2,2,2,5,3,3,3,1,2,0,0.0,satisfied,72,2,1855,120,6
2,4,2,1,1,2,1,1,5,4,1,1,2,1,27,54.0,neutral or dissatisfied,101,3,588,604,4
5,5,5,5,2,5,4,2,2,2,2,3,2,4,7,0.0,satisfied,78,2,495,58,4
3,4,4,3,4,4,4,4,3,1,3,2,3,4,3,24.0,neutral or dissatisfied,155,4,3021,346,5
2,5,2,1,3,4,5,2,2,2,2,5,2,3,29,17.0,neutral or dissatisfied,49,3,1138,474,4
1,0,1,4,5,1,5,5,5,1,3,2,1,5,0,0.0,neutral or dissatisfied,84,4,3183,117,4
3,4,4,4,3,3,2,3,3,2,4,4,4,3,44,40.0,neutral or dissatisfied,150,4,1785,127,6
2,2,2,2,4,5,4,5,5,5,5,3,5,5,35,36.0,satisfied,74,2,3511,393,6
2,2,2,2,3,5,4,4,4,4,4,3,4,4,15,1.0,satisfied,73,2,3787,641,5
2,5,2,3,4,3,5,4,4,2,4,4,4,5,6,24.0,neutral or dissatisfied,156,3,1171,58,2
3,3,3,3,5,3,4,3,3,3,3,3,3,4,60,70.0,neutral or dissatisfied,15,2,35,634,5
3,2,2,2,3,3,3,2,1,2,4,3,3,3,141,139.0,neutral or dissatisfied,93,4,999,513,3
3,2,2,2,3,3,3,3,4,3,3,2,3,3,44,33.0,neutral or dissatisfied,45,4,1333,96,4
1,1,1,1,5,2,2,2,2,2,1,4,2,2,44,92.0,neutral or dissatisfied,100,2,2586,638,1
5,1,5,3,4,1,4,4,4,4,4,2,4,4,0,0.0,satisfied,157,3,2798,118,5
5,5,5,5,4,5,4,4,4,5,4,4,4,4,0,0.0,satisfied,70,2,1038,560,2
4,4,4,1,5,4,5,5,3,2,4,4,5,5,16,14.0,neutral or dissatisfied,88,2,374,601,2
2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,127,2,2605,488,4
4,4,4,4,4,4,4,4,3,3,4,3,5,4,74,67.0,satisfied,62,2,1452,237,5
1,1,1,1,2,5,4,5,5,5,5,3,5,3,1,0.0,satisfied,93,2,1752,272,5
2,2,2,2,2,2,2,2,4,3,5,3,4,2,0,7.0,neutral or dissatisfied,54,4,2281,189,6
5,5,5,5,5,5,4,5,5,5,5,5,5,3,0,0.0,satisfied,38,2,705,704,3
5,5,5,5,4,4,4,4,3,2,5,4,4,4,0,0.0,satisfied,101,2,563,447,6
2,5,4,3,4,4,4,2,2,4,2,3,2,3,0,0.0,neutral or dissatisfied,56,3,2987,581,5
3,4,3,5,5,3,4,5,3,4,5,3,5,5,0,4.0,neutral or dissatisfied,158,3,2935,247,6
5,5,5,5,5,5,5,5,4,4,4,5,4,5,172,163.0,satisfied,159,2,2774,76,3
4,1,1,1,1,3,4,4,4,3,4,1,4,3,0,8.0,neutral or dissatisfied,159,2,3735,154,2
1,1,3,1,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,23,2,3512,656,5
2,4,2,3,1,2,1,1,4,2,3,5,4,1,0,0.0,neutral or dissatisfied,46,3,3574,435,6
2,2,2,2,2,2,4,2,1,1,3,1,3,2,16,6.0,neutral or dissatisfied,18,4,3347,86,6
5,5,5,5,4,4,4,4,3,5,5,3,5,4,0,0.0,satisfied,112,2,1874,697,4
3,3,3,5,3,3,3,3,4,2,5,4,5,3,0,0.0,neutral or dissatisfied,160,2,2124,285,3
2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,73,2,439,220,3
2,5,5,5,4,4,4,0,0,1,2,2,0,3,0,0.0,neutral or dissatisfied,25,2,3804,69,4
4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,116,2,1884,47,1
4,4,0,2,5,4,4,5,5,0,5,3,5,3,0,0.0,satisfied,7,3,1980,94,4
2,4,4,4,2,2,2,2,3,5,3,4,3,2,0,0.0,neutral or dissatisfied,65,4,699,453,3
4,3,4,3,1,4,1,1,3,4,4,2,4,1,0,0.0,neutral or dissatisfied,91,3,1313,204,4
1,1,1,1,1,3,2,5,5,5,5,1,5,3,0,0.0,satisfied,6,2,2963,218,3
2,2,2,2,1,2,2,2,2,2,2,3,2,4,63,52.0,neutral or dissatisfied,64,2,1564,474,6
4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,100,2,2939,432,1
2,2,2,2,4,2,2,2,2,2,2,2,2,2,19,21.0,neutral or dissatisfied,36,2,692,341,5
5,5,5,5,1,1,1,5,5,5,3,4,5,5,91,128.0,satisfied,52,2,2301,551,2
4,4,4,4,4,4,4,3,3,3,3,3,3,3,6,0.0,satisfied,87,2,3198,612,1
4,5,5,5,4,5,5,4,3,2,5,4,5,4,4,0.0,satisfied,3,4,1201,289,5
0,0,0,3,3,4,5,3,3,3,3,4,3,5,0,21.0,satisfied,16,2,3109,254,6
3,3,4,3,2,2,5,4,4,5,3,4,4,3,0,3.0,satisfied,24,2,2458,357,4
1,0,1,3,2,1,3,2,4,2,5,4,3,2,0,0.0,neutral or dissatisfied,85,4,1635,23,3
5,5,5,5,5,4,5,4,4,4,4,4,4,4,9,4.0,satisfied,97,2,1634,522,6
4,3,4,1,4,4,4,1,2,5,2,4,5,4,175,180.0,satisfied,74,3,127,100,6
1,1,1,1,4,5,4,4,4,5,4,4,4,3,16,3.0,satisfied,35,2,1507,180,1
3,3,5,3,2,3,2,2,2,5,2,3,2,2,24,1.0,neutral or dissatisfied,96,4,1192,223,4
3,5,3,2,5,5,5,2,2,3,2,4,2,3,27,37.0,neutral or dissatisfied,156,3,2640,659,6
2,5,5,5,2,4,4,2,2,2,2,4,2,3,7,23.0,neutral or dissatisfied,17,2,294,442,5
5,5,5,5,3,5,4,5,5,5,5,3,5,3,23,13.0,satisfied,73,2,3710,608,6
3,5,3,1,1,3,1,1,4,4,4,5,5,1,11,5.0,neutral or dissatisfied,95,3,1367,325,2
1,4,1,1,2,1,2,2,3,4,4,4,5,2,0,0.0,neutral or dissatisfied,24,3,1020,516,1
1,5,3,3,5,3,4,5,4,2,4,5,4,5,0,0.0,neutral or dissatisfied,150,1,2358,16,2
2,4,4,4,2,2,2,2,1,1,3,3,4,2,16,0.0,satisfied,97,5,2710,336,4
4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0.0,satisfied,141,2,2576,258,5
4,1,1,1,1,2,2,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied,161,2,2588,497,6
4,4,2,4,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied,25,2,419,160,1
2,5,5,5,2,2,2,2,3,5,4,2,4,2,105,93.0,neutral or dissatisfied,62,5,444,475,6
3,4,3,1,1,3,1,1,5,1,2,5,1,1,0,0.0,neutral or dissatisfied,33,3,685,664,5
2,3,2,4,2,2,2,2,3,2,4,4,3,2,0,0.0,neutral or dissatisfied,83,1,3630,690,3
3,3,3,2,3,3,3,3,5,3,3,4,5,3,0,0.0,neutral or dissatisfied,106,3,2888,675,5
2,5,5,5,5,4,4,2,2,2,2,1,2,3,0,0.0,neutral or dissatisfied,61,5,2284,380,5
4,4,4,4,5,5,5,5,2,3,4,4,5,5,0,8.0,satisfied,112,2,1463,545,6
4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,0.0,satisfied,107,2,2262,691,5
2,4,2,2,2,4,4,5,5,2,3,4,2,4,143,121.0,neutral or dissatisfied,151,6,85,427,6
4,5,4,4,3,5,4,4,4,4,2,5,4,5,48,30.0,neutral or dissatisfied,128,6,2842,613,1
4,4,4,2,2,4,2,2,5,4,5,4,4,2,0,6.0,neutral or dissatisfied,154,3,1768,268,1
1,5,1,3,4,1,4,4,3,5,5,3,4,4,0,4.0,neutral or dissatisfied,60,3,85,577,1
3,2,3,3,3,4,4,4,1,2,4,4,4,4,0,33.0,neutral or dissatisfied,69,1,1945,417,2
3,5,3,5,2,3,2,2,3,5,4,3,4,2,37,52.0,neutral or dissatisfied,112,3,3561,168,6
1,4,1,3,3,3,4,5,5,1,5,5,5,5,0,9.0,neutral or dissatisfied,108,3,2113,43,4
3,3,3,4,1,3,1,1,4,2,3,1,3,1,0,0.0,neutral or dissatisfied,71,4,1670,556,4
4,4,4,4,4,1,3,4,4,4,4,5,4,3,27,17.0,satisfied,52,4,663,285,5
2,5,2,2,4,4,4,4,5,1,1,4,2,4,0,7.0,satisfied,27,2,627,397,2
3,4,3,3,3,5,4,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied,25,3,64,12,4
1,5,1,2,3,1,3,3,5,3,5,3,5,3,0,0.0,neutral or dissatisfied,28,3,3415,607,1
5,4,4,1,5,1,1,4,4,5,4,1,3,1,1,2.0,satisfied,139,4,2987,302,3
5,5,5,1,2,5,2,2,4,5,5,3,4,2,3,0.0,satisfied,53,2,919,253,6
1,2,2,2,5,2,3,1,1,1,1,2,1,4,0,0.0,neutral or dissatisfied,110,2,1376,499,3
