flight_key,Flight Distance,Origin_Airport,Destination_Airport,Origin_Airport_Name,Origin_Latitude,Origin_Longitude,Dest_Airport_Name,Dest_Latitude,Dest_Longitude
237,89,ATL,LAS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Las Vegas McCarran Intl,36.084,-115.1537
238,2828,MIA,ATL,Miami Intl,25.7959,-80.287,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
239,3131,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
240,718,LAS,ORD,Las Vegas McCarran Intl,36.084,-115.1537,Chicago O’Hare Intl,41.9742,-87.9073
241,1959,MIA,DFW,Miami Intl,25.7959,-80.287,Dallas/Fort Worth Intl,32.8998,-97.0403
242,3496,DFW,LAX,Dallas/Fort Worth Intl,32.8998,-97.0403,Los Angeles Intl,33.9416,-118.4085
243,2300,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
244,2845,MIA,ORD,Miami Intl,25.7959,-80.287,Chicago O’Hare Intl,41.9742,-87.9073
245,580,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
246,735,SFO,LAX,San Francisco Intl,37.6213,-122.379,Los Angeles Intl,33.9416,-118.4085
247,1201,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
248,1072,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
249,733,PHX,MIA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Miami Intl,25.7959,-80.287
250,1075,MIA,SFO,Miami Intl,25.7959,-80.287,San Francisco Intl,37.6213,-122.379
251,2586,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
252,140,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
253,903,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
254,2423,ORD,CLT,Chicago O’Hare Intl,41.9742,-87.9073,Charlotte Douglas Intl,35.214,-80.9431
255,3130,BOS,PHX,Boston Logan Intl,42.3656,-71.0096,Phoenix Sky Harbor Intl,33.4342,-112.0116
256,2198,CLT,LAS,Charlotte Douglas Intl,35.214,-80.9431,Las Vegas McCarran Intl,36.084,-115.1537
257,685,SEA,MSP,Seattle-Tacoma Intl,47.4502,-122.3088,Minneapolis–Saint Paul Intl,44.883,-93.21
258,1208,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
259,2789,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
260,3305,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
261,3712,SEA,DFW,Seattle-Tacoma Intl,47.4502,-122.3088,Dallas/Fort Worth Intl,32.8998,-97.0403
262,1431,MIA,IAH,Miami Intl,25.7959,-80.287,George Bush Intercontinental,29.9902,-95.3368
263,255,DFW,LAX,Dallas/Fort Worth Intl,32.8998,-97.0403,Los Angeles Intl,33.9416,-118.4085
264,3720,ATL,LAX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Los Angeles Intl,33.9416,-118.4085
265,1107,LAS,ORD,Las Vegas McCarran Intl,36.084,-115.1537,Chicago O’Hare Intl,41.9742,-87.9073
266,2999,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
267,2438,BOS,SEA,Boston Logan Intl,42.3656,-71.0096,Seattle-Tacoma Intl,47.4502,-122.3088
268,156,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
269,3665,CLT,MSP,Charlotte Douglas Intl,35.214,-80.9431,Minneapolis–Saint Paul Intl,44.883,-93.21
270,2917,LAS,SFO,Las Vegas McCarran Intl,36.084,-115.1537,San Francisco Intl,37.6213,-122.379
271,1235,SFO,JFK,San Francisco Intl,37.6213,-122.379,John F. Kennedy Intl,40.6413,-73.7781
272,1500,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
273,468,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
274,1609,ATL,CLT,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Charlotte Douglas Intl,35.214,-80.9431
275,413,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
276,387,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
277,1087,SEA,SFO,Seattle-Tacoma Intl,47.4502,-122.3088,San Francisco Intl,37.6213,-122.379
278,323,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
279,282,PHX,MSP,Phoenix Sky Harbor Intl,33.4342,-112.0116,Minneapolis–Saint Paul Intl,44.883,-93.21
280,1721,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
281,948,LAX,DFW,Los Angeles Intl,33.9416,-118.4085,Dallas/Fort Worth Intl,32.8998,-97.0403
282,1707,LAX,BOS,Los Angeles Intl,33.9416,-118.4085,Boston Logan Intl,42.3656,-71.0096
283,369,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
284,1188,JFK,MSP,John F. Kennedy Intl,40.6413,-73.7781,Minneapolis–Saint Paul Intl,44.883,-93.21
285,1005,SFO,JFK,San Francisco Intl,37.6213,-122.379,John F. Kennedy Intl,40.6413,-73.7781
286,1870,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
287,896,ATL,MSP,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Minneapolis–Saint Paul Intl,44.883,-93.21
288,429,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
289,1796,ORD,LAX,Chicago O’Hare Intl,41.9742,-87.9073,Los Angeles Intl,33.9416,-118.4085
290,842,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
291,327,LAX,DEN,Los Angeles Intl,33.9416,-118.4085,Denver Intl,39.8561,-104.6737
292,432,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
293,1877,CLT,LAS,Charlotte Douglas Intl,35.214,-80.9431,Las Vegas McCarran Intl,36.084,-115.1537
294,1123,BOS,DFW,Boston Logan Intl,42.3656,-71.0096,Dallas/Fort Worth Intl,32.8998,-97.0403
295,2454,JFK,LAS,John F. Kennedy Intl,40.6413,-73.7781,Las Vegas McCarran Intl,36.084,-115.1537
296,270,SFO,DFW,San Francisco Intl,37.6213,-122.379,Dallas/Fort Worth Intl,32.8998,-97.0403
297,1825,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
298,191,SFO,ATL,San Francisco Intl,37.6213,-122.379,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
299,679,PHX,SFO,Phoenix Sky Harbor Intl,33.4342,-112.0116,San Francisco Intl,37.6213,-122.379
300,812,SEA,MIA,Seattle-Tacoma Intl,47.4502,-122.3088,Miami Intl,25.7959,-80.287
301,1056,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
302,101,ATL,CLT,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Charlotte Douglas Intl,35.214,-80.9431
303,73,MSP,IAH,Minneapolis–Saint Paul Intl,44.883,-93.21,George Bush Intercontinental,29.9902,-95.3368
304,936,JFK,MSP,John F. Kennedy Intl,40.6413,-73.7781,Minneapolis–Saint Paul Intl,44.883,-93.21
305,287,SEA,LAX,Seattle-Tacoma Intl,47.4502,-122.3088,Los Angeles Intl,33.9416,-118.4085
306,2027,DEN,ORD,Denver Intl,39.8561,-104.6737,Chicago O’Hare Intl,41.9742,-87.9073
307,1814,DFW,ATL,Dallas/Fort Worth Intl,32.8998,-97.0403,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
308,2993,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
309,2632,JFK,PHX,John F. Kennedy Intl,40.6413,-73.7781,Phoenix Sky Harbor Intl,33.4342,-112.0116
310,199,JFK,PHX,John F. Kennedy Intl,40.6413,-73.7781,Phoenix Sky Harbor Intl,33.4342,-112.0116
311,802,PHX,SFO,Phoenix Sky Harbor Intl,33.4342,-112.0116,San Francisco Intl,37.6213,-122.379
312,581,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
313,1938,ATL,PHX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Phoenix Sky Harbor Intl,33.4342,-112.0116
314,174,MIA,LAX,Miami Intl,25.7959,-80.287,Los Angeles Intl,33.9416,-118.4085
315,1821,CLT,SEA,Charlotte Douglas Intl,35.214,-80.9431,Seattle-Tacoma Intl,47.4502,-122.3088
316,1437,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
317,3995,JFK,LAX,John F. Kennedy Intl,40.6413,-73.7781,Los Angeles Intl,33.9416,-118.4085
318,1488,IAH,LAS,George Bush Intercontinental,29.9902,-95.3368,Las Vegas McCarran Intl,36.084,-115.1537
319,1892,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
320,502,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
321,2491,CLT,SEA,Charlotte Douglas Intl,35.214,-80.9431,Seattle-Tacoma Intl,47.4502,-122.3088
322,944,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
323,496,DFW,ORD,Dallas/Fort Worth Intl,32.8998,-97.0403,Chicago O’Hare Intl,41.9742,-87.9073
324,329,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
325,402,BOS,LAS,Boston Logan Intl,42.3656,-71.0096,Las Vegas McCarran Intl,36.084,-115.1537
326,3946,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
327,2133,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
328,192,ORD,PHX,Chicago O’Hare Intl,41.9742,-87.9073,Phoenix Sky Harbor Intl,33.4342,-112.0116
329,491,DFW,SFO,Dallas/Fort Worth Intl,32.8998,-97.0403,San Francisco Intl,37.6213,-122.379
330,1120,SFO,ATL,San Francisco Intl,37.6213,-122.379,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
331,1440,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
332,451,MIA,SEA,Miami Intl,25.7959,-80.287,Seattle-Tacoma Intl,47.4502,-122.3088
333,798,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
334,3607,SEA,LAS,Seattle-Tacoma Intl,47.4502,-122.3088,Las Vegas McCarran Intl,36.084,-115.1537
335,1096,SFO,BOS,San Francisco Intl,37.6213,-122.379,Boston Logan Intl,42.3656,-71.0096
336,373,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
337,2542,SEA,SFO,Seattle-Tacoma Intl,47.4502,-122.3088,San Francisco Intl,37.6213,-122.379
338,907,ATL,JFK,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,John F. Kennedy Intl,40.6413,-73.7781
339,1258,PHX,MIA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Miami Intl,25.7959,-80.287
340,1399,CLT,ORD,Charlotte Douglas Intl,35.214,-80.9431,Chicago O’Hare Intl,41.9742,-87.9073
341,3245,MIA,LAS,Miami Intl,25.7959,-80.287,Las Vegas McCarran Intl,36.084,-115.1537
342,677,MIA,ORD,Miami Intl,25.7959,-80.287,Chicago O’Hare Intl,41.9742,-87.9073
343,1616,LAX,ORD,Los Angeles Intl,33.9416,-118.4085,Chicago O’Hare Intl,41.9742,-87.9073
344,285,SFO,BOS,San Francisco Intl,37.6213,-122.379,Boston Logan Intl,42.3656,-71.0096
345,1189,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
346,1021,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
347,2442,BOS,CLT,Boston Logan Intl,42.3656,-71.0096,Charlotte Douglas Intl,35.214,-80.9431
348,918,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
349,459,SFO,IAH,San Francisco Intl,37.6213,-122.379,George Bush Intercontinental,29.9902,-95.3368
350,569,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
351,3991,BOS,LAS,Boston Logan Intl,42.3656,-71.0096,Las Vegas McCarran Intl,36.084,-115.1537
352,1173,MIA,MSP,Miami Intl,25.7959,-80.287,Minneapolis–Saint Paul Intl,44.883,-93.21
353,236,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
354,134,CLT,PHX,Charlotte Douglas Intl,35.214,-80.9431,Phoenix Sky Harbor Intl,33.4342,-112.0116
355,647,ATL,CLT,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Charlotte Douglas Intl,35.214,-80.9431
356,654,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
357,2623,ATL,MIA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Miami Intl,25.7959,-80.287
358,209,LAS,CLT,Las Vegas McCarran Intl,36.084,-115.1537,Charlotte Douglas Intl,35.214,-80.9431
359,257,CLT,ORD,Charlotte Douglas Intl,35.214,-80.9431,Chicago O’Hare Intl,41.9742,-87.9073
360,1629,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
361,2201,DEN,DFW,Denver Intl,39.8561,-104.6737,Dallas/Fort Worth Intl,32.8998,-97.0403
362,836,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
363,3081,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
364,859,MIA,JFK,Miami Intl,25.7959,-80.287,John F. Kennedy Intl,40.6413,-73.7781
365,399,MIA,DEN,Miami Intl,25.7959,-80.287,Denver Intl,39.8561,-104.6737
366,632,ORD,IAH,Chicago O’Hare Intl,41.9742,-87.9073,George Bush Intercontinental,29.9902,-95.3368
367,3626,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
368,833,ORD,SEA,Chicago O’Hare Intl,41.9742,-87.9073,Seattle-Tacoma Intl,47.4502,-122.3088
369,1288,DFW,ATL,Dallas/Fort Worth Intl,32.8998,-97.0403,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
370,2163,SEA,LAS,Seattle-Tacoma Intl,47.4502,-122.3088,Las Vegas McCarran Intl,36.084,-115.1537
371,645,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
372,515,SEA,ATL,Seattle-Tacoma Intl,47.4502,-122.3088,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
373,3767,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
374,288,SEA,DFW,Seattle-Tacoma Intl,47.4502,-122.3088,Dallas/Fort Worth Intl,32.8998,-97.0403
375,1024,DFW,MIA,Dallas/Fort Worth Intl,32.8998,-97.0403,Miami Intl,25.7959,-80.287
376,3185,PHX,LAS,Phoenix Sky Harbor Intl,33.4342,-112.0116,Las Vegas McCarran Intl,36.084,-115.1537
377,2974,ATL,PHX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Phoenix Sky Harbor Intl,33.4342,-112.0116
378,2981,SEA,DEN,Seattle-Tacoma Intl,47.4502,-122.3088,Denver Intl,39.8561,-104.6737
379,1428,DFW,ORD,Dallas/Fort Worth Intl,32.8998,-97.0403,Chicago O’Hare Intl,41.9742,-87.9073
380,3482,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
381,391,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
382,3744,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
383,1558,LAS,MSP,Las Vegas McCarran Intl,36.084,-115.1537,Minneapolis–Saint Paul Intl,44.883,-93.21
384,1389,ORD,MIA,Chicago O’Hare Intl,41.9742,-87.9073,Miami Intl,25.7959,-80.287
385,1947,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
386,776,MIA,PHX,Miami Intl,25.7959,-80.287,Phoenix Sky Harbor Intl,33.4342,-112.0116
387,3536,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
388,414,MIA,CLT,Miami Intl,25.7959,-80.287,Charlotte Douglas Intl,35.214,-80.9431
389,3165,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
390,1600,LAX,DEN,Los Angeles Intl,33.9416,-118.4085,Denver Intl,39.8561,-104.6737
391,3605,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
392,247,LAX,IAH,Los Angeles Intl,33.9416,-118.4085,George Bush Intercontinental,29.9902,-95.3368
393,3692,LAX,LAS,Los Angeles Intl,33.9416,-118.4085,Las Vegas McCarran Intl,36.084,-115.1537
394,3979,JFK,SFO,John F. Kennedy Intl,40.6413,-73.7781,San Francisco Intl,37.6213,-122.379
395,3546,ORD,MIA,Chicago O’Hare Intl,41.9742,-87.9073,Miami Intl,25.7959,-80.287
396,177,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
397,2378,MIA,MSP,Miami Intl,25.7959,-80.287,Minneapolis–Saint Paul Intl,44.883,-93.21
398,228,DFW,MSP,Dallas/Fort Worth Intl,32.8998,-97.0403,Minneapolis–Saint Paul Intl,44.883,-93.21
399,251,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
400,624,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
401,3764,ATL,LAS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Las Vegas McCarran Intl,36.084,-115.1537
402,696,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
403,746,DEN,LAS,Denver Intl,39.8561,-104.6737,Las Vegas McCarran Intl,36.084,-115.1537
404,2930,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
405,507,SEA,ORD,Seattle-Tacoma Intl,47.4502,-122.3088,Chicago O’Hare Intl,41.9742,-87.9073
406,338,SEA,PHX,Seattle-Tacoma Intl,47.4502,-122.3088,Phoenix Sky Harbor Intl,33.4342,-112.0116
407,380,SFO,LAS,San Francisco Intl,37.6213,-122.379,Las Vegas McCarran Intl,36.084,-115.1537
408,3144,ORD,LAX,Chicago O’Hare Intl,41.9742,-87.9073,Los Angeles Intl,33.9416,-118.4085
409,3714,ATL,DEN,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Denver Intl,39.8561,-104.6737
410,90,ATL,MSP,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Minneapolis–Saint Paul Intl,44.883,-93.21
411,204,CLT,DEN,Charlotte Douglas Intl,35.214,-80.9431,Denver Intl,39.8561,-104.6737
412,676,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
413,1476,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
414,3677,JFK,DEN,John F. Kennedy Intl,40.6413,-73.7781,Denver Intl,39.8561,-104.6737
415,1034,SFO,ORD,San Francisco Intl,37.6213,-122.379,Chicago O’Hare Intl,41.9742,-87.9073
416,597,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
417,1635,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
418,1236,LAS,DEN,Las Vegas McCarran Intl,36.084,-115.1537,Denver Intl,39.8561,-104.6737
419,649,JFK,IAH,John F. Kennedy Intl,40.6413,-73.7781,George Bush Intercontinental,29.9902,-95.3368
420,484,JFK,MIA,John F. Kennedy Intl,40.6413,-73.7781,Miami Intl,25.7959,-80.287
421,2279,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
422,1444,ORD,MIA,Chicago O’Hare Intl,41.9742,-87.9073,Miami Intl,25.7959,-80.287
423,1846,JFK,DFW,John F. Kennedy Intl,40.6413,-73.7781,Dallas/Fort Worth Intl,32.8998,-97.0403
424,1884,SEA,ORD,Seattle-Tacoma Intl,47.4502,-122.3088,Chicago O’Hare Intl,41.9742,-87.9073
425,2256,PHX,ATL,Phoenix Sky Harbor Intl,33.4342,-112.0116,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
426,2502,PHX,LAX,Phoenix Sky Harbor Intl,33.4342,-112.0116,Los Angeles Intl,33.9416,-118.4085
427,301,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
428,130,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
429,3052,LAS,SEA,Las Vegas McCarran Intl,36.084,-115.1537,Seattle-Tacoma Intl,47.4502,-122.3088
430,2405,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
431,3239,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
432,2718,MSP,MIA,Minneapolis–Saint Paul Intl,44.883,-93.21,Miami Intl,25.7959,-80.287
433,362,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
434,3545,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
435,1698,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
436,148,IAH,CLT,George Bush Intercontinental,29.9902,-95.3368,Charlotte Douglas Intl,35.214,-80.9431
437,544,ORD,LAS,Chicago O’Hare Intl,41.9742,-87.9073,Las Vegas McCarran Intl,36.084,-115.1537
438,3011,DFW,MSP,Dallas/Fort Worth Intl,32.8998,-97.0403,Minneapolis–Saint Paul Intl,44.883,-93.21
439,783,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
440,809,ATL,MIA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Miami Intl,25.7959,-80.287
441,2472,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
442,175,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
443,331,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
444,2243,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
445,1874,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
446,1158,LAS,SEA,Las Vegas McCarran Intl,36.084,-115.1537,Seattle-Tacoma Intl,47.4502,-122.3088
447,2074,DEN,LAS,Denver Intl,39.8561,-104.6737,Las Vegas McCarran Intl,36.084,-115.1537
448,1744,JFK,ORD,John F. Kennedy Intl,40.6413,-73.7781,Chicago O’Hare Intl,41.9742,-87.9073
449,1703,ORD,JFK,Chicago O’Hare Intl,41.9742,-87.9073,John F. Kennedy Intl,40.6413,-73.7781
450,1979,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
451,306,MIA,PHX,Miami Intl,25.7959,-80.287,Phoenix Sky Harbor Intl,33.4342,-112.0116
452,992,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
453,2077,SEA,ORD,Seattle-Tacoma Intl,47.4502,-122.3088,Chicago O’Hare Intl,41.9742,-87.9073
454,3304,IAH,DFW,George Bush Intercontinental,29.9902,-95.3368,Dallas/Fort Worth Intl,32.8998,-97.0403
455,2274,ATL,SFO,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,San Francisco Intl,37.6213,-122.379
456,1084,LAS,SFO,Las Vegas McCarran Intl,36.084,-115.1537,San Francisco Intl,37.6213,-122.379
457,2335,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
458,1851,MSP,CLT,Minneapolis–Saint Paul Intl,44.883,-93.21,Charlotte Douglas Intl,35.214,-80.9431
459,1269,ORD,DFW,Chicago O’Hare Intl,41.9742,-87.9073,Dallas/Fort Worth Intl,32.8998,-97.0403
460,965,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
461,1728,ATL,CLT,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Charlotte Douglas Intl,35.214,-80.9431
462,541,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
463,213,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
464,325,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
465,253,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
466,1010,SFO,LAX,San Francisco Intl,37.6213,-122.379,Los Angeles Intl,33.9416,-118.4085
467,2899,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
468,2093,ORD,LAX,Chicago O’Hare Intl,41.9742,-87.9073,Los Angeles Intl,33.9416,-118.4085
469,2295,LAX,PHX,Los Angeles Intl,33.9416,-118.4085,Phoenix Sky Harbor Intl,33.4342,-112.0116
